"BlueAvgSigStrLanded","RedAvgSigStrLanded","BlueAvgSigStrPct","RedAvgSigStrPct","BlueAvgTDLanded","RedAvgTDLanded","BlueReachCms","RedReachCms","BlueHeightCms","RedHeightCms","BlueAge","RedAge","RedWins","BlueWins","Winner"
23.875,13.375,0.653,0.411,0.125,1,195.58,177.8,187.96,182.88,31,32,4,5,1
55,29.875,0.32,0.39,0,2.875,177.8,182.88,172.72,172.72,26,30,3,0,1
25.5,41,0.43,0.33,0,3,182.88,182.88,182.88,175.26,33,26,0,0,0
20.2727,32.6316,0.495,0.458,1.0909,1.4211,187.96,180.34,177.8,172.72,25,28,10,6,1
16.75,30.75,0.358,0.333,0,0,190.5,182.88,177.8,177.8,27,29,3,1,1
41.5385,42.6923,0.445,0.553,1.2308,3.0769,187.96,175.26,180.34,175.26,32,31,11,9,1
69.5,14.2,0.3,0.472,1,1.2,185.42,182.88,175.26,177.8,32,27,4,1,0
22.2,21,0.465,0.501,1.1,0.7,198.12,200.66,193.04,198.12,31,32,7,6,0
33,25,0.675,0.573,2.5,0,193.04,200.66,195.58,190.5,34,28,2,1,0
35.8,32,0.482,0.371,1.6,0.5714,177.8,193.04,172.72,180.34,31,30,6,3,0
43.5,41.6,0.46,0.5,0.8333,1.8,172.72,170.18,172.72,167.64,33,35,7,3,0
36,22,0.58,0.52,0,0,200.66,193.04,190.5,182.88,26,31,1,1,1
35,61.3333,0.44,0.42,3,1,177.8,175.26,177.8,167.64,27,21,2,1,0
70,31,0.33,0.46,1,0,185.42,180.34,180.34,182.88,21,26,1,0,1
43.1429,62.375,0.451,0.427,0.8571,3.0625,177.8,172.72,172.72,167.64,31,33,11,6,0
35.8,53.25,0.475,0.488,0.4,1,190.5,180.34,180.34,177.8,28,28,4,8,1
24,35.375,0.486,0.3,1,1.625,167.64,172.72,167.64,167.64,29,36,4,2,1
10,36.6667,0.45,0.57,1,1.6667,203.2,190.5,187.96,187.96,37,28,3,1,1
43.75,35.8889,0.528,0.329,2.5,0.8889,165.1,165.1,165.1,162.56,25,30,7,3,0
68,32.5,0.393,0.495,0.3333,1.7143,172.72,172.72,172.72,177.8,36,31,9,1,0
3,60.25,0.13,0.363,0,0.5,200.66,195.58,190.5,198.12,31,26,3,0,1
50,38.5,0.47,0.17,2,0,167.64,193.04,167.64,190.5,30,27,2,1,0
30,27.8,0.41,0.471,2,0.3,180.34,185.42,177.8,175.26,31,38,10,0,1
35.5,45.625,0.434,0.609,0.75,0.625,182.88,195.58,177.8,193.04,40,37,6,5,0
42.75,24.25,0.455,0.414,1.25,1.75,180.34,180.34,175.26,175.26,23,29,8,4,1
52.625,27.8333,0.429,0.415,3.5,1.3333,167.64,180.34,167.64,172.72,27,32,5,7,0
57.5,56,0.465,0.365,0,0,167.64,167.64,175.26,167.64,32,28,0,1,0
18.4,38.2308,0.552,0.496,1,1.3077,203.2,193.04,190.5,185.42,31,32,6,4,1
25,19,0.58,0.48,0,2,185.42,182.88,182.88,180.34,32,23,1,1,0
47.25,22.75,0.568,0.475,1,0.75,190.5,185.42,190.5,185.42,33,26,3,2,0
12.5,38,0.488,0.61,2.1,2,182.88,182.88,177.8,175.26,33,28,0,4,0
11,17,0.64,0.32,2,0,182.88,180.34,180.34,182.88,26,27,0,1,1
51.381,7.3333,0.398,0.677,1.2381,0,190.5,195.58,185.42,190.5,35,30,2,15,0
54.6667,44.6154,0.48,0.432,1.1667,0.7692,177.8,175.26,177.8,172.72,27,30,8,4,1
51.25,53.8,0.448,0.354,1,0.4,195.58,185.42,187.96,182.88,27,23,3,4,0
9.5,15.6,0.225,0.65,0,1.4,195.58,205.74,195.58,193.04,31,37,3,0,0
23.6667,60,0.41,0.7,1,4,185.42,185.42,177.8,180.34,32,20,1,1,0
6,14.5556,0.75,0.404,0,0.8889,195.58,190.5,190.5,190.5,28,42,4,0,0
82,17.6667,0.48,0.56,0,1.3333,190.5,185.42,187.96,185.42,28,34,2,0,1
67,14.5,0.4,0.41,0.5,2,172.72,175.26,175.26,167.64,23,31,1,1,1
41,9.5,0.48,0.31,0,0.5,177.8,185.42,177.8,180.34,38,37,1,1,1
52.4,22.5,0.33,0.3,0.6,0.5,180.34,170.18,162.56,170.18,29,28,0,3,1
24.5,54.3333,0.591,0.42,2.375,2,167.64,177.8,167.64,170.18,29,28,6,7,0
36.4545,43.1667,0.415,0.485,2,1.6667,200.66,193.04,187.96,187.96,30,34,5,8,1
44,74.5,0.57,0.533,1,0.375,185.42,190.5,190.5,185.42,27,34,4,1,0
28.5,27,0.4,0.249,0,1.3,182.88,180.34,182.88,177.8,25,30,7,3,0
14.6667,16,0.43,0.525,0.6667,0.5,182.88,187.96,177.8,175.26,25,29,2,2,1
38.8571,84,0.424,0.62,2.2857,2.5,203.2,190.5,190.5,180.34,27,23,1,5,1
9.6667,20.5,0.307,0.56,0.3333,2.5,167.64,185.42,172.72,180.34,32,31,1,0,0
26,37.7778,0.343,0.416,5.3333,2,165.1,167.64,162.56,165.1,29,32,4,2,1
49.5,36.8333,0.415,0.533,2,1,187.96,185.42,180.34,172.72,24,26,3,1,1
26,13,0.445,0.438,1,1.6,185.42,185.42,182.88,177.8,24,35,1,0,1
120,47.3,0.59,0.453,1,2,177.8,193.04,177.8,182.88,28,25,8,1,0
24.2,43.8571,0.334,0.44,2.6,1.2857,172.72,167.64,172.72,165.1,30,32,6,4,0
19.5,71,0.46,0.4,0,0,175.26,180.34,172.72,177.8,29,28,1,1,0
18.5,73,0.495,0.7,2.5,3,175.26,190.5,175.26,185.42,27,26,1,1,0
61,48,0.39,0.64,2,4,180.34,187.96,182.88,185.42,26,33,1,1,0
55.2857,32.625,0.439,0.396,0.4286,0.875,190.5,182.88,185.42,172.72,34,29,5,3,0
49,45,0.65,0.38,0,2,180.34,177.8,180.34,175.26,28,25,0,0,0
41.125,20,0.415,0.69,2.375,1.25,180.34,182.88,175.26,180.34,30,26,4,10,1
69,29.5,0.39,0.473,0,0.5,175.26,172.72,180.34,172.72,22,32,3,6,1
29,5,0.665,0.41,1,0,172.72,187.96,170.18,185.42,27,25,1,1,1
22,31,0.51,0.403,1,1.6667,187.96,190.5,190.5,182.88,30,28,2,0,0
29,11,0.41,0.27,1.5,3,180.34,190.5,180.34,185.42,32,27,1,1,0
16,13.6667,0.48,0.543,0.5,0.6667,195.58,195.58,185.42,187.96,25,31,1,1,1
41,35,0.415,0.36,1,3,177.8,172.72,172.72,172.72,31,23,1,1,0
52.6,69,0.45,0.518,1,4,160.02,167.64,160.02,160.02,33,28,8,7,0
30.6667,47.4,0.433,0.474,1.6667,1.1,187.96,182.88,175.26,175.26,26,25,8,3,1
38.25,39.3333,0.688,0.49,1.75,2.3333,185.42,187.96,182.88,180.34,37,35,3,4,1
12,35,0.43,0.83,1.5,1,175.26,172.72,172.72,167.64,26,32,1,2,0
56.7778,75,0.397,0.435,1.7778,7,172.72,172.72,170.18,172.72,30,29,2,7,0
46.6667,46.4,0.427,0.534,0.3333,2,185.42,187.96,187.96,180.34,28,29,4,2,0
43,26.4,0.52,0.439,0.8,0.4667,190.5,180.34,182.88,180.34,31,34,7,4,1
31.6667,24.9,0.55,0.548,1.5,2.6,185.42,180.34,182.88,170.18,33,31,6,4,1
44,49.6667,0.355,0.45,2.5,1,195.58,185.42,175.26,180.34,22,30,2,1,1
10.5,19.6364,0.35,0.404,2,2.0909,180.34,170.18,177.8,165.1,27,33,4,1,0
18.5,36,0.388,0.446,0.25,0.8571,182.88,182.88,182.88,177.8,38,40,4,7,0
44.5,28.2,0.331,0.316,0.125,2.4,177.8,185.42,170.18,177.8,35,25,5,4,0
57.9,33.2,0.421,0.294,0.5,2,187.96,185.42,177.8,177.8,34,39,1,6,0
71,8.5,0.58,0.51,5,0.5,185.42,180.34,182.88,177.8,25,33,2,1,0
9,47.5,0.31,0.52,1,1.5,170.18,167.64,167.64,165.1,27,23,2,0,0
26.6667,22.5,0.422,0.485,1.3333,1.5,170.18,167.64,172.72,172.72,28,32,1,3,0
0,70,0,0.413,0,0.3333,180.34,195.58,177.8,190.5,29,29,2,0,0
33,21,0.437,0.56,3.3333,3,185.42,170.18,175.26,165.1,27,23,1,1,1
12,35.8,0.66,0.44,0,1.4,190.5,180.34,182.88,172.72,24,30,2,1,0
20.2,27,0.437,0.506,0.1333,0,195.58,203.2,190.5,193.04,35,34,2,11,1
54.6667,22.6364,0.447,0.357,3,3.4091,180.34,180.34,175.26,177.8,27,30,14,2,0
29,24,0.367,0.41,1.1429,0.5,177.8,190.5,175.26,182.88,28,34,1,3,0
33.5,24.375,0.415,0.471,1.5,1.25,177.8,180.34,170.18,175.26,28,34,5,2,0
11,16,0.73,0.392,0,0.2,177.8,185.42,170.18,170.18,26,27,2,0,0
61,16.5,0.34,0.365,2,0.5,185.42,195.58,182.88,185.42,33,33,2,1,1
50,24.7143,0.57,0.539,0,0.7143,182.88,177.8,175.26,175.26,28,36,4,0,0
68.5,18.1667,0.308,0.345,0,1.1667,190.5,185.42,177.8,180.34,27,33,5,2,1
35.4,14.7143,0.562,0.399,1,1.8571,180.34,170.18,177.8,167.64,31,30,4,2,0
44.6667,17.3333,0.493,0.473,0,1,193.04,182.88,187.96,185.42,29,34,3,2,0
23.6667,43.25,0.43,0.738,1.1667,0.25,198.12,203.2,193.04,193.04,32,34,2,3,1
14,25.9,0.59,0.536,1,0,200.66,200.66,190.5,190.5,29,36,7,2,0
12.8,17.4375,0.356,0.417,1.4,1.3125,190.5,180.34,185.42,177.8,26,30,10,4,0
37.3333,28.6,0.65,0.378,4.3333,0.6,167.64,167.64,170.18,167.64,22,30,3,2,0
48.4,47,0.408,0.492,0.6,1.4,180.34,177.8,170.18,177.8,34,27,3,3,0
46.4545,37.3,0.435,0.479,0,2.1,193.04,193.04,187.96,182.88,27,31,5,6,0
10.5,19,0.2,0.73,0.5,0,182.88,177.8,180.34,175.26,29,24,0,1,1
33.5,33.5,0.529,0.387,2.7,0.6667,180.34,193.04,175.26,180.34,35,30,5,7,0
7,26.375,0.7,0.373,1,2.75,187.96,190.5,175.26,180.34,29,26,5,1,1
26.6667,33.25,0.403,0.41,2.3333,0,195.58,182.88,185.42,180.34,30,27,1,2,1
6,0,0.42,0,0,0,193.04,190.5,195.58,187.96,34,36,0,0,1
31.2667,58.7,0.381,0.464,1.8667,2.6,177.8,177.8,172.72,175.26,29,30,9,10,1
33,21.4615,0.497,0.407,1.3333,1.1538,185.42,187.96,182.88,182.88,24,38,9,2,1
21.7273,25.75,0.408,0.464,2.0909,1.625,198.12,198.12,185.42,190.5,32,32,6,8,1
12,19,0.625,0.22,3,0,175.26,182.88,175.26,180.34,32,29,0,1,0
35,38.8333,0.525,0.413,4,2.1667,182.88,203.2,175.26,190.5,27,27,4,2,0
18,9,0.42,0.435,1,0,185.42,182.88,182.88,177.8,24,25,1,0,0
7,18,0.25,0.45,0,0,177.8,177.8,177.8,175.26,27,25,0,0,1
31.6667,49.35,0.457,0.401,0.6667,1.3,175.26,190.5,175.26,185.42,42,35,14,2,0
25.4615,27.4,0.511,0.55,2.4615,0.6,193.04,187.96,187.96,175.26,32,32,3,10,0
18,31,0.52,0.39,0,0,187.96,182.88,187.96,182.88,28,28,0,0,0
17,26.8571,0.625,0.41,0.75,2.1429,203.2,187.96,190.5,187.96,31,31,10,4,0
46.1667,27.5714,0.428,0.368,0.8333,2.2857,175.26,177.8,172.72,175.26,29,35,9,7,1
43,29.8571,0.427,0.511,1.4444,1.2857,187.96,187.96,185.42,182.88,26,33,8,7,0
5,24.6667,0.83,0.46,1,0.3333,200.66,190.5,203.2,182.88,33,29,3,0,0
46.3333,19.1429,0.457,0.431,0.6667,2.2857,180.34,172.72,172.72,170.18,28,29,8,4,0
30,8.5,0.415,0.335,5.5,1.25,162.56,170.18,162.56,165.1,31,29,2,2,0
34.9412,38.3333,0.588,0.448,1.1765,1.1667,190.5,187.96,182.88,180.34,33,32,8,12,0
27.8333,21.5,0.343,0.468,0.1667,1.25,190.5,198.12,187.96,187.96,38,30,8,4,0
53.4286,28.4737,0.431,0.345,3.7143,2.8421,167.64,177.8,167.64,170.18,27,32,11,6,1
51.3333,23.8,0.513,0.52,1.3333,2,180.34,180.34,177.8,177.8,27,35,3,3,1
45.25,34.5714,0.53,0.421,2,0.7143,187.96,182.88,180.34,172.72,29,29,5,3,1
20,35.25,0.47,0.464,1.5,2.25,193.04,193.04,187.96,193.04,33,32,4,1,1
44,21,0.452,0.22,0.6,0,190.5,187.96,187.96,182.88,30,29,0,2,1
11,33.75,0.5,0.446,0,0.375,175.26,177.8,175.26,180.34,30,27,5,0,1
23.6667,37,0.448,0.47,2.1667,2,172.72,187.96,170.18,175.26,27,26,2,4,0
16.5,22.3333,0.39,0.74,2.5,1.3333,190.5,182.88,182.88,180.34,29,25,3,2,0
62.5,37.2857,0.4,0.311,1.75,1.8571,162.56,172.72,165.1,167.64,30,35,4,1,1
10.5,57,0.35,0.39,0.5,2.25,167.64,177.8,172.72,180.34,32,27,3,0,0
15,47,0.375,0.41,0.75,0,162.56,162.56,162.56,162.56,30,34,0,1,0
49,7.5,0.52,0.53,0.6667,0.5,190.5,195.58,190.5,187.96,33,31,1,1,1
19,26.6667,0.53,0.64,0,0.3333,195.58,187.96,190.5,190.5,22,33,1,1,1
26,40.7692,0.335,0.475,1.3529,0.8462,180.34,185.42,172.72,185.42,30,31,10,13,0
58.4167,38.6667,0.373,0.463,1.3333,0.4444,177.8,190.5,177.8,180.34,32,28,7,7,0
33,42.2667,0.4,0.402,0,2.3333,177.8,180.34,177.8,175.26,25,29,9,0,0
32.6667,26.6,0.343,0.488,0,1.4,182.88,177.8,177.8,172.72,28,32,3,2,1
43.5,48.1667,0.27,0.427,6,0.3333,165.1,170.18,165.1,160.02,28,24,4,1,0
20,20.3333,0.66,0.41,0,0,180.34,182.88,182.88,182.88,25,25,2,1,0
40.2,21.619,0.38,0.352,1.8,3.381,187.96,180.34,182.88,177.8,30,30,13,0,0
79,88.5,0.32,0.535,0,1,167.64,185.42,175.26,180.34,31,28,1,0,1
46,44.25,0.51,0.418,3,0,180.34,170.18,170.18,167.64,24,31,3,1,1
39,60.5333,0.567,0.419,1.1818,3.0667,177.8,172.72,175.26,167.64,35,32,10,12,0
45.3333,44,0.503,0.655,2.6667,4,165.1,167.64,165.1,170.18,25,22,2,2,1
39,45.5,0.27,0.47,1,0.5,195.58,182.88,175.26,177.8,21,28,0,0,1
17,12,0.31,0.35,2,1,175.26,170.18,170.18,170.18,30,28,0,0,1
30.9412,25.2857,0.541,0.463,0.8235,2.1429,187.96,198.12,185.42,187.96,36,30,7,13,0
49,20.3333,0.45,0.577,1,2.3333,172.72,172.72,167.64,170.18,29,27,3,3,0
3.5,35,0.215,0.553,0,1.3333,193.04,200.66,187.96,182.88,30,29,1,1,0
43,58.75,0.5,0.323,0,0.25,177.8,180.34,170.18,162.56,27,29,3,1,1
48.2222,44,0.528,0.498,0.2222,1.4444,185.42,170.18,177.8,167.64,26,35,6,5,0
31.25,24.8,0.463,0.556,3,0.6,198.12,187.96,187.96,177.8,31,30,2,3,0
12,46.9,0.5,0.429,1,0,175.26,193.04,175.26,187.96,26,27,6,0,1
30.8333,35.8333,0.468,0.462,1.3889,1,180.34,177.8,172.72,172.72,28,30,5,10,0
28.5,34.6667,0.465,0.48,1.5,1.6667,190.5,180.34,182.88,175.26,28,22,3,2,0
33.8,15.75,0.49,0.413,0.6,0.75,193.04,198.12,185.42,185.42,28,29,3,3,0
29.5,26.8,0.445,0.428,3,1.2,175.26,180.34,172.72,172.72,30,32,4,1,0
6,55,0.4,0.427,1,1,195.58,195.58,190.5,187.96,26,27,3,1,0
18,42.5,0.33,0.545,4,1.25,180.34,180.34,177.8,177.8,26,31,2,0,1
69,55,0.3,0.555,0,1,198.12,185.42,190.5,182.88,22,31,1,0,0
25.125,29.375,0.522,0.553,1.6875,1.375,187.96,190.5,182.88,187.96,35,32,5,10,1
33.5,16.75,0.485,0.703,2,1.75,190.5,205.74,187.96,193.04,27,36,3,2,1
19.9,34.8333,0.482,0.438,0.9,2.1667,187.96,177.8,177.8,180.34,24,30,3,5,1
51,50.75,0.48,0.353,2,0.25,187.96,185.42,185.42,182.88,24,23,2,0,0
4,12,0.12,0.24,0,0,185.42,185.42,180.34,177.8,37,27,0,0,1
15,34.6667,0.6,0.477,0,1.3333,187.96,193.04,185.42,190.5,30,28,1,0,0
43.3333,61.8889,0.453,0.508,3.3333,4.4444,165.1,167.64,162.56,160.02,29,27,7,3,0
27.75,47.1111,0.608,0.468,0.75,2.1111,187.96,193.04,175.26,182.88,32,24,7,3,0
20,24.8462,0.575,0.398,0,1.7692,185.42,187.96,185.42,187.96,34,31,9,1,0
21.3333,20.7857,0.479,0.453,1.1111,0.1429,198.12,195.58,193.04,190.5,31,35,10,6,0
31.4,18,0.742,0.697,0.4,0.3333,185.42,203.2,185.42,190.5,32,31,3,3,0
12,22.3333,0.52,0.577,0,0.3333,180.34,185.42,177.8,175.26,33,31,1,1,1
51.5,30.7143,0.372,0.441,0.8333,0.7143,177.8,172.72,167.64,170.18,30,35,4,3,0
16,62.3333,0.39,0.474,2.6667,2.7778,185.42,177.8,172.72,175.26,27,30,8,3,0
45.7273,36,0.43,0.386,0.8182,1.25,175.26,182.88,172.72,177.8,29,32,13,7,0
33.75,41,0.438,0.354,0.75,0.6,167.64,167.64,167.64,160.02,30,29,4,3,0
4.5,30.9286,0.238,0.371,1.25,1.8571,180.34,177.8,172.72,172.72,32,29,9,2,0
54,27.8421,0.425,0.477,2.5,0.2632,180.34,185.42,175.26,175.26,26,37,10,1,1
28.5,30.8,0.368,0.592,2.75,2.4,172.72,172.72,172.72,172.72,29,24,4,3,1
65,6,0.465,0.347,1.5,0.6667,175.26,187.96,167.64,175.26,20,33,1,1,1
55,51.3333,0.527,0.317,1.3333,1.3333,185.42,190.5,180.34,182.88,25,35,0,1,1
33,37.5,0.3,0.416,5,1,170.18,167.64,167.64,165.1,28,31,3,0,0
84.8571,54.1667,0.573,0.46,0.4286,1.5,190.5,203.2,185.42,193.04,34,31,5,4,0
45.4,18.6,0.468,0.476,0.6,0.2,180.34,177.8,172.72,170.18,28,30,4,3,1
46,51.25,0.63,0.423,0,0.75,177.8,180.34,175.26,170.18,29,34,3,1,1
28,65,0.45,0.59,2,2.5,177.8,185.42,172.72,180.34,30,27,2,1,0
34,16,0.44,0.342,2,1.1818,180.34,185.42,180.34,180.34,31,33,5,0,1
49,52,0.55,0.38,4,0,172.72,187.96,172.72,182.88,28,29,1,1,0
58,29.6667,0.43,0.417,0,1.5833,193.04,182.88,187.96,182.88,28,36,8,1,1
19.9231,25.2857,0.467,0.483,2,1.7143,193.04,198.12,187.96,190.5,30,32,6,8,1
20,65.6667,0.57,0.407,1,0.6667,193.04,195.58,185.42,198.12,23,26,3,1,1
17,7.5,0.36,0.54,1,0,195.58,200.66,185.42,195.58,24,32,1,1,0
27.1429,37.8333,0.467,0.46,1.4286,0.6667,180.34,167.64,175.26,167.64,33,31,3,4,1
29.75,29.75,0.423,0.47,1.5,1.5,180.34,175.26,172.72,172.72,30,25,1,1,1
41,50.4286,0.397,0.403,1.7143,1.4286,170.18,177.8,167.64,167.64,28,27,7,5,1
33.9167,50.3333,0.477,0.53,1.1667,1,187.96,182.88,180.34,180.34,43,35,3,7,0
23.8182,35.6364,0.423,0.45,1.7273,1.2727,180.34,187.96,175.26,180.34,29,32,7,8,0
44,59.5,0.474,0.415,0.4,2,172.72,172.72,172.72,170.18,32,30,6,3,0
59,33.1429,0.425,0.413,0.5,3.1429,185.42,182.88,187.96,172.72,27,29,3,1,1
26.6667,11.25,0.565,0.378,0.8333,1.25,177.8,190.5,175.26,185.42,35,26,3,4,0
23,32.6,0.47,0.352,3,0.6,167.64,193.04,172.72,180.34,32,30,4,1,0
23.75,15,0.503,0.3,1.25,1,167.64,180.34,167.64,180.34,29,26,1,2,0
21.3333,55.5,0.253,0.445,1,1.5,185.42,177.8,177.8,177.8,28,27,3,1,1
22,60.5,0.27,0.46,4,0.5,182.88,190.5,177.8,185.42,31,34,3,1,1
12.4286,29.75,0.569,0.581,0.2857,0.9375,187.96,190.5,182.88,182.88,29,33,11,4,0
39,27.5,0.37,0.374,0,0.375,182.88,185.42,180.34,180.34,27,34,5,1,0
36.3333,21.8,0.403,0.404,0.8333,0,182.88,180.34,172.72,177.8,28,25,3,4,1
47.5,43.5,0.453,0.393,0,1.75,190.5,203.2,187.96,190.5,30,26,2,2,0
92,51.3333,0.37,0.443,0,0.8889,172.72,160.02,175.26,160.02,22,32,6,1,0
37.5556,26.1333,0.48,0.522,2.2222,1.9333,193.04,195.58,182.88,185.42,31,33,8,5,0
10,30,0.27,0.6,0,1,170.18,167.64,167.64,165.1,26,23,1,0,0
5,18,0.45,0.52,2,4,190.5,185.42,182.88,180.34,29,30,1,1,1
39.5,41.8333,0.325,0.282,0,0.3333,180.34,175.26,170.18,170.18,35,29,3,1,1
40.4615,18.8,0.523,0.391,3.4615,2.2,172.72,170.18,172.72,165.1,29,33,4,8,1
1,28.25,0.33,0.42,0,1.75,185.42,177.8,177.8,172.72,25,32,2,0,0
32,8,0.45,0.42,1,0,185.42,180.34,180.34,175.26,22,34,0,0,1
41.2,49,0.528,0.572,2,1.9286,193.04,213.36,187.96,193.04,34,26,13,5,0
19.3636,38,0.48,0.441,1.3636,2.2,198.12,200.66,187.96,187.96,30,29,8,7,1
32.0769,9,0.512,0.515,1.3846,0,187.96,195.58,182.88,190.5,33,29,1,8,0
14.5,27.3125,0.29,0.339,0,1.4375,190.5,180.34,177.8,172.72,26,30,12,0,0
55,64.2857,0.52,0.371,1,0,187.96,175.26,180.34,180.34,23,22,4,1,0
69.75,39.25,0.438,0.321,3.75,1,167.64,165.1,170.18,162.56,27,29,6,2,0
48.5,32.2857,0.345,0.301,0,0.1429,172.72,177.8,172.72,170.18,36,35,3,1,0
65,123,0.55,0.66,1,1,162.56,185.42,165.1,180.34,30,27,1,1,1
12.4444,35.4444,0.474,0.503,2.1111,3,182.88,180.34,177.8,175.26,33,34,6,4,0
16.6667,34.8571,0.514,0.609,0.7778,0.4286,200.66,195.58,198.12,193.04,31,36,5,7,0
32.3333,23.5,0.587,0.51,1.3333,2,167.64,165.1,167.64,167.64,30,27,0,1,0
40,43.25,0.458,0.469,0.5,0.9167,190.5,185.42,180.34,185.42,28,31,9,7,0
40.6667,45.75,0.703,0.443,0,1.625,185.42,187.96,182.88,185.42,36,26,7,3,1
31.8,31.7692,0.474,0.373,5.8,2,177.8,177.8,177.8,172.72,25,29,9,5,1
24.375,33.8235,0.34,0.473,0.625,0.6471,187.96,177.8,190.5,175.26,32,30,11,5,0
42.25,37.3333,0.395,0.467,1.75,2.3333,187.96,187.96,182.88,180.34,30,29,2,0,0
33.5,49.8421,0.495,0.406,1,1.3684,187.96,190.5,180.34,185.42,34,35,14,2,1
22.3333,25.9286,0.593,0.431,1.3333,0.2857,193.04,180.34,185.42,180.34,34,34,6,4,0
31.3333,47.6667,0.51,0.471,0.6667,1.2222,172.72,182.88,172.72,175.26,31,25,7,3,0
49,56.7647,0.335,0.276,0,0.5882,182.88,177.8,177.8,175.26,31,29,9,1,1
10.6667,36.1,0.243,0.359,0,0.6,180.34,182.88,170.18,185.42,24,32,4,2,0
18.4545,21.4444,0.375,0.384,0.2727,0.7778,182.88,195.58,182.88,190.5,37,37,5,6,1
32,27.4444,0.88,0.326,3,2.8333,175.26,177.8,170.18,170.18,35,32,10,1,0
60,23.7778,0.393,0.536,5,2.7778,187.96,180.34,185.42,170.18,30,31,6,3,1
9,25.2857,0.42,0.331,0,3,182.88,190.5,177.8,180.34,24,26,4,1,0
49,33,0.67,0.31,2,1,187.96,190.5,182.88,187.96,31,27,1,1,0
72,23.4,0.63,0.387,1,2.3,190.5,198.12,190.5,185.42,33,32,7,1,0
34.9091,37.4167,0.485,0.496,1.2727,1.3333,187.96,193.04,180.34,185.42,43,32,6,6,1
20.5833,20,0.443,0.427,2.1667,1,193.04,198.12,187.96,185.42,30,29,3,7,1
35.5,77,0.54,0.568,0.5,0.5,193.04,190.5,190.5,185.42,28,34,3,1,0
33,24.5,0.37,0.455,5,5,185.42,170.18,175.26,167.64,25,32,1,1,0
37,22.5,0.439,0.503,0.4286,0.25,177.8,177.8,180.34,170.18,27,30,3,5,0
0,31.25,0,0.545,0,3,193.04,190.5,187.96,185.42,30,25,3,0,1
42,8.3333,0.44,0.317,1.1429,1.3333,167.64,170.18,165.1,165.1,31,28,1,3,0
28.75,43,0.535,0.68,0.5,1,187.96,180.34,177.8,177.8,30,26,1,1,1
24.2,33.0833,0.45,0.567,1.4,3.1667,187.96,175.26,180.34,175.26,31,30,10,7,0
32.3333,55.2222,0.65,0.381,0,0.4444,187.96,190.5,175.26,187.96,31,29,6,2,1
23.75,36.5789,0.3,0.392,2.25,1.3158,185.42,182.88,177.8,177.8,25,32,13,4,1
26.25,49.2857,0.45,0.377,0.5,1.4286,180.34,182.88,175.26,182.88,36,35,4,2,1
28,26.5,0.67,0.545,0,0,195.58,203.2,190.5,190.5,22,30,2,1,0
42.0714,22.5,0.411,0.505,2.5,2,180.34,180.34,175.26,175.26,29,22,2,9,0
108,80,0.625,0.6,1,1,157.48,170.18,154.94,170.18,22,25,1,1,1
43.75,53.1667,0.618,0.432,5.25,3.3333,180.34,167.64,175.26,167.64,26,27,5,3,0
9,72,0.6,0.29,0,0,182.88,190.5,175.26,177.8,26,26,2,1,1
27,39.6667,0.72,0.38,2,1.6667,167.64,177.8,170.18,175.26,21,27,0,1,1
15,21.6667,0.53,0.505,0,0.6667,175.26,175.26,175.26,170.18,30,28,3,0,1
39.6667,38.1111,0.613,0.349,1,1.2222,200.66,200.66,185.42,195.58,34,27,7,3,0
20.2857,37.7,0.41,0.359,0.6667,0.4,172.72,185.42,175.26,177.8,30,27,6,12,0
14,25.5,0.7,0.71,1,1.5,185.42,182.88,182.88,180.34,26,25,2,1,0
18,36.2857,0.16,0.704,1,0.7143,185.42,205.74,177.8,198.12,30,40,4,0,1
47.875,25.3333,0.413,0.526,2.5,2.5833,190.5,193.04,185.42,187.96,26,32,9,7,0
26.6,26.1111,0.488,0.553,0.4,0,190.5,200.66,182.88,190.5,29,35,6,3,0
22.5,36,0.453,0.46,0.25,1.8,162.56,177.8,167.64,180.34,31,30,2,4,0
17,83.2857,0.462,0.361,0.8,0.1429,167.64,177.8,167.64,167.64,31,30,2,2,1
8,23.5,0.88,0.565,2,3.5,167.64,172.72,167.64,170.18,33,27,2,1,0
18.6471,43.625,0.498,0.483,2.2941,2.375,182.88,193.04,185.42,182.88,36,24,6,12,0
11.7143,18.5833,0.589,0.395,1.7143,0.9167,190.5,187.96,180.34,182.88,25,38,8,4,0
44.25,61.3333,0.533,0.377,1,0.3333,190.5,185.42,182.88,182.88,31,23,2,3,1
65,47,0.31,0.445,0,0.5,167.64,172.72,167.64,167.64,27,29,2,0,0
28,26,0.43,0.32,2,6,162.56,162.56,162.56,162.56,29,30,1,1,0
22.5,26.2857,0.33,0.381,0,2,180.34,180.34,177.8,172.72,25,32,2,2,1
80,31.125,0.53,0.558,0,0.8125,193.04,187.96,187.96,185.42,28,35,12,1,0
26.3333,18,0.52,0.54,2,0.5,198.12,182.88,190.5,185.42,32,34,2,6,0
12,12,0.5,0.66,1,0,190.5,190.5,182.88,180.34,27,29,1,1,1
32.6667,19.5556,0.487,0.477,1.6667,0.6667,175.26,187.96,172.72,177.8,24,24,4,1,0
15.5,48,0.325,0.383,0,0.3333,182.88,182.88,177.8,175.26,28,36,1,1,1
69,45.6667,0.73,0.43,2,0.6667,185.42,180.34,175.26,170.18,33,34,2,1,0
